state_fips,state_abb,year,month,epop_all,urate_all,epop_prime,emp_overall_sa,emp_private_sa,emp_overall_nsa,emp_private_nsa,cases_level,deaths_level,cases_rate,deaths_rate,vax_rate,vax_1864_rate,quit_level_sa,quit_level_nsa,quit_rate_sa,quit_rate_nsa
24,MD,2020,3,0.6602909132261774,0.040132666067681615,0.8401530468092895,2749.7,2240.9,2725.9,2208.1,327.0740740740741,3.111111111111111,5.401759849440212e-5,5.138125097417935e-7,NA,NA,53,45,1.9,1.6
24,MD,2020,4,0.58155968490552,0.09082587397050615,0.7353403019827418,2379,1885.8,2380.7,1876.7,10916.4,458.6666666666667,0.0018028873547181366,7.575064429336155e-5,NA,NA,37,36,1.6,1.5
24,MD,2020,5,0.5992415939669394,0.09142351899864144,0.7726962233423792,2408.4,1916.7,2423.7,1922.8,38408.51612903226,1911.0967741935483,0.006343320878908784,0.00031562531675608906,NA,NA,42,39,1.7,1.6
24,MD,2020,6,0.6292079068244255,0.08295356147968641,0.7939418956915933,2456.5,1974.2,2486.9,2002.7,62233.333333333336,2934.8,0.010278085239513518,4.8469402079685494e-4,NA,NA,45,48,1.8,1.9
24,MD,2020,7,0.6204502980912093,0.09159193751799534,0.7925878997214083,2527.1,2025.2,2534.8,2057.6,77155.25806451614,3349.483870967742,0.012742501109755108,5.531807295262263e-4,NA,NA,52,60,2.1,2.4
24,MD,2020,8,0.6247210684205918,0.07997111221879395,0.7933094735906466,2542.8,2039.2,2543,2064.6,100124.48387096774,3636.1612903225805,0.01653596111068189,6.005266580592653e-4,NA,NA,44,60,1.7,2.4
24,MD,2020,9,0.593502144473658,0.06546490796215265,0.7705094286313279,2563.9,2068.1,2563.6,2070.4,117758.46666666666,3855.633333333333,0.019448284275432427,6.367733484570375e-4,NA,NA,43,46,1.7,1.8
24,MD,2020,10,0.6120872893240883,0.07353646166680453,0.7850991595922254,2586.5,2089.5,2601.7,2096.7,135068.61290322582,4034.3548387096776,0.02230712453029797,6.662899237070468e-4,NA,NA,55,57,2.1,2.2
24,MD,2020,11,0.614984151871229,0.0597276358744272,0.7793327010301558,2602.7,2109.8,2624.2,2120.2,169473.2,4343.566666666667,0.027989180429777005,7.173575004313273e-4,NA,NA,51,41,2,1.6
24,MD,2020,12,0.6157309215001346,0.054919444186185225,0.7587389291844217,2603.9,2113.7,2624.2,2124.5,240556.38709677418,5268.419354838709,0.039728854603482404,8.701006407049021e-4,0,0,45,38,1.7,1.5
24,MD,2021,1,0.6111631839793551,0.0515968599087146,0.7678951881338255,2613.8,2116.5,2564.9,2078,320652.2580645161,6533.677419354839,0.05295700975837572,0.0010790630976477836,0,0,50,53,1.9,2.1
24,MD,2021,2,0.6101219389802865,0.05535160255457429,0.7913262881049998,2615,2121.3,2578.5,2078.3,370323.60714285716,7546.142857142857,0.06116043278658387,0.0012462758358102897,0,0,52,44,2,1.7
24,MD,2021,3,0.617332212813566,0.06258612467321208,0.8065572563923001,2627.8,2130.7,2609.5,2101,395853,8087.064516129032,0.0653767146703344,0.0013356112228315909,11.474193548387097,10.499646111744841,52,44,2,1.7
24,MD,2021,4,0.6179938189320483,0.06586817417112187,0.8037558827199692,2633.6,2135.3,2640.9,2130,431715.7,8521.266666666666,0.0712995837788363,0.0014073214539147064,26.043333333333333,25.10967873836907,67,67,2.5,2.5
24,MD,2021,5,0.6259318464747214,0.054697046766230856,0.7832012346127162,2640.7,2140.5,2657.9,2146,455479.87096774194,9013.354838709678,0.07522433216961548,0.0014885917942084577,41.748387096774195,46.365271227754334,58,55,2.2,2.1
24,MD,2021,6,0.6166982244861267,0.07376425218641007,0.7734275087873301,2638.5,2138,2668.9,2168.4,461535.9666666667,9687.733333333334,0.07622452072578366,0.0015999681142636812,52.21666666666667,59.334941402892944,64,69,2.4,2.6
24,MD,2021,7,0.6472982961924826,0.05036237296001858,0.813828938483742,2657.9,2147.3,2669.2,2178.1,464574.87096774194,9779.483870967742,0.07672640799050529,0.0016151210844818544,57.564516129032256,65.01585595079926,69,80,2.6,3
24,MD,2021,8,0.6179963289320264,0.06555818312820047,0.8038520981717461,2668.4,2156.2,2669.2,2176.7,481777.06451612903,9905.709677419354,0.0795674194248427,0.001635967783969846,60.11290322580645,67.93216807872035,72,91,2.7,3.4
24,MD,2021,9,0.612460911390127,0.06414545244281467,0.7880941704364349,2669.6,2154.7,2666,2156.4,498599,10024,0.08234562971081201,0.0016555039063880584,61.6,69.62345776128713,NA,NA,NA,NA
25,MA,2020,1,0.6491397606408303,0.037075833835746204,0.8444861077277181,3726,3265.8,3643.7,3188.7,NA,NA,NA,NA,NA,NA,60,63,1.6,1.7
25,MA,2020,2,0.6512671631236889,0.03451378966039771,0.8352979508663955,3733.4,3272.3,3668.2,3199.8,1,0,1.450350934163785e-7,0,NA,NA,71,53,1.9,1.4
25,MA,2020,3,0.6374392739681408,0.036468416387055565,0.8276429169393574,3699.4,3236,3641.8,3169.6,1110.258064516129,10.96774193548387,1.6102638210338435e-4,1.590707476179635e-6,NA,NA,49,40,1.3,1.1
25,MA,2020,4,0.5068664056054258,0.1693254174623592,0.6855956422352677,3041.5,2609.3,3037.3,2593.9,32589.966666666667,1431.7333333333333,0.0047266888599366615,2.0765157774734296e-4,NA,NA,42,34,1.4,1.1
25,MA,2020,5,0.5324477513431386,0.16393598741484355,0.7155849190544884,3090.4,2664,3108.5,2672.2,83309.19354838709,5510.548387096775,0.012082756668733478,7.992229000980545e-4,NA,NA,32,32,1,1
25,MA,2020,6,0.5555279023257758,0.15628446153660058,0.7231684387002016,3164.7,2736.9,3221.6,2790.8,105495.5,7632.5,0.015300549697507557,0.0011069803505005089,NA,NA,51,58,1.6,1.8
25,MA,2020,7,0.5691957238538182,0.1320796561200552,0.7293203877620038,3248.5,2814.7,3282.1,2879.4,112861.83870967742,8370.41935483871,0.016368927320402307,0.001214004553063295,NA,NA,44,46,1.4,1.4
25,MA,2020,8,0.5778192135210711,0.10216662496868126,0.7495682018406451,3318.8,2870.6,3330.3,2922.3,123373,8834.838709677419,0.017893414580058865,0.0012813616575767014,NA,NA,50,67,1.5,2
25,MA,2020,9,0.5954937059161908,0.08795459660741893,0.7702178145183459,3341,2908.9,3349.7,2916.5,126189.76666666666,9245.1,0.018301944596691006,0.0013408639421437609,NA,NA,55,70,1.6,2.1
25,MA,2020,10,0.5939074585383979,0.07477815084658265,0.7804050791035985,3345.6,2920,3377.5,2942.4,143519.7741935484,9707,0.020815403857258837,0.001407855651792786,NA,NA,61,65,1.8,1.9
25,MA,2020,11,0.5903071475848404,0.0671320622572653,0.7756969581064913,3365,2940.9,3384.9,2947.9,190433.4,10348.9,0.02761952595859857,0.0015009536782567593,NA,NA,60,50,1.8,1.5
25,MA,2020,12,0.5995916223879498,0.06775226833823354,0.801347615047719,3356.3,2936.9,3365.6,2934.7,302858.6129032258,11524.548387096775,0.043925127214374166,0.0016714639519041547,0,0,50,39,1.5,1.2
25,MA,2021,1,0.5991635394734764,0.06568713653479234,0.7811098746545333,3394.2,2965.1,3309.3,2885.5,458426.87096774194,13544.612903225807,0.06648798405538454,0.00196444419770804,0,0,65,71,1.9,2.1
25,MA,2021,2,0.6020457577941672,0.06843261351274063,0.7926782429876627,3413.9,2990.3,3344.4,2913.2,556493.2857142857,15430.07142857143,0.08071105567915883,0.00223790185106425,0,0,68,56,2,1.7
25,MA,2021,3,0.6033267646922955,0.05645313389970156,0.8043457178681588,3428.7,3002.8,3367.7,2932.6,606587.5483870967,16697.90322580645,0.08797648174553459,0.0024217819542124864,12.183870967741935,10.425442140495539,75,68,2.2,2
25,MA,2021,4,0.6095963715114336,0.05387044462096279,0.8032642774059328,3438.9,3009.7,3427.9,2987.2,666152.5666666667,17436.866666666665,0.0966154997360603,0.0025289575858889364,27.71666666666667,25.016320247258644,71,70,2.1,2.1
25,MA,2021,5,0.6141880484589614,0.05089479983325552,0.8247364319791275,3448.1,3018.2,3462.9,3021.8,700650.9677419355,17753.483870967742,0.1016189785587276,0.0025748781916919753,45.958064516129035,49.78783233557526,70,71,2,2
25,MA,2021,6,0.6142183539960442,0.06887647399365077,0.7975187945512456,3459.3,3028.2,3522.5,3085.2,708892.7333333333,17948.333333333332,0.10281432380119189,0.0026031382016683,58.21333333333333,65.23707611410286,66,71,1.9,2
25,MA,2021,7,0.6149633222681917,0.0778514772107987,0.7911263066229478,3500.9,3057.2,3553.5,3140.1,713175.3225806452,18027.83870967742,0.10343544953273974,0.002614669271353469,62.909677419354836,70.08522449674662,78,77,2.2,2.2
25,MA,2021,8,0.6187608196403753,0.06465884999290447,0.8038439344106704,3504.3,3056.6,3541.6,3131.3,738362.5161290322,18151.1935483871,0.10708847650192646,0.0026325600519090894,64.9,72.33853693632412,88,106,2.5,3
25,MA,2021,9,0.6158192873777446,0.053181225655139996,0.8084216636585987,3516.2,3075.6,3539.5,3096.1,761906,18257,0.11050310788449927,0.0026479057005028223,66,73.62350646072349,NA,NA,NA,NA
26,MI,2020,1,0.6001633593688505,0.03833727635340857,0.817363568733198,4449.2,3831,4373.4,3757.9,NA,NA,NA,NA,NA,NA,104,98,2.3,2.2
26,MI,2020,2,0.6027823097190305,0.032355299288824656,0.8119562197867705,4452.9,3836,4396.8,3768.9,NA,NA,NA,NA,NA,NA,99,76,2.2,1.7
26,MI,2020,3,0.5871527961955787,0.044526042943278776,0.7798769260332187,4414.7,3799,4373.5,3743.8,1782.9545454545455,43.95454545454545,1.7856696561667468e-4,4.40214801150604e-6,NA,NA,95,81,2.2,1.9
26,MI,2020,4,0.43751799054042617,0.23163160577275407,0.6007942849551325,3397.6,2824.9,3377.4,2792.7,27276.433333333334,1983.9666666666667,0.0027317970307185408,1.9869878817408535e-4,NA,NA,56,55,1.6,1.6
26,MI,2020,5,0.46628382010898667,0.20911695356394888,0.6434559941841744,3520.8,2963.1,3550.4,2989.5,50287.354838709674,4805.451612903225,0.005036393319913897,4.8127694288197464e-4,NA,NA,53,55,1.5,1.5
26,MI,2020,6,0.526819966109538,0.14611930269805476,0.710572669132886,3858.3,3293.9,3909.1,3357.6,66045.9,5982.133333333333,0.006614647571632668,5.991243018342723e-4,NA,NA,87,90,2.3,2.3
26,MI,2020,7,0.5496322143217257,0.09667938626801675,0.7304275302316853,3984.4,3414,3968,3444.2,80102.54838709677,6334.5161290322585,0.008022452978463431,6.344162428004039e-4,NA,NA,111,122,2.8,3.1
26,MI,2020,8,0.5608922915928709,0.09214337694287492,0.7268195740444796,4043.5,3458.1,4043.8,3499.3,102111.67741935483,6595.193548387097,0.010226717465842297,6.605236810958159e-4,NA,NA,107,145,2.6,3.6
26,MI,2020,9,0.5549248784436345,0.08260870606027884,0.7412162193260431,4081.9,3507.9,4099.9,3518.3,125468.46666666666,6929.666666666667,0.012565953198504993,6.940219270066804e-4,NA,NA,105,113,2.6,2.8
26,MI,2020,10,0.5699884033319578,0.06501040988247356,0.7770203505463273,4094.4,3522.1,4137.4,3546,161260.74193548388,7345.806451612903,0.016150631228331064,7.35699275910312e-4,NA,NA,118,124,2.9,3
26,MI,2020,11,0.5665700415871001,0.069130549328679,0.7687953103779611,4095.7,3527.6,4127.4,3537.4,287041.9,8500.866666666667,0.028747901183749893,8.513811917687511e-4,NA,NA,100,87,2.4,2.1
26,MI,2020,12,0.5467691460715962,0.08090520087929276,0.7648351521617887,4027.9,3465.7,4032.6,3456.2,473935.93548387097,11523.90322580645,0.04746576524444127,0.0011541452003577893,0,0,112,99,2.8,2.5
26,MI,2021,1,0.5459559294077585,0.06574898094281534,0.7667342741225658,4057.1,3487.4,3975.9,3410.6,575308.0645161291,14497.258064516129,0.05761841525200358,0.0014519334712947164,0,0,98,91,2.4,2.3
26,MI,2021,2,0.5294112531551689,0.056708181152858306,0.755725000311816,4117.4,3548.2,4056.6,3476.7,628853.6785714285,16084.142857142857,0.062981130666321,0.0016108636038238999,0,0,115,93,2.8,2.3
26,MI,2021,3,0.544811536588189,0.06484711839286177,0.7650269112959476,4133.6,3563.8,4090.3,3507.5,682928.3548387097,16805.774193548386,0.06839683286824715,0.0016831366285986228,11.129032258064516,8.679473573478047,117,103,2.8,2.5
26,MI,2021,4,0.546439254413679,0.0602921803903133,0.7500270506865976,4115.5,3544.8,4095.5,3512.7,851770.5333333333,17858.066666666666,0.08530676226535781,0.0017885261206330894,24.556666666666665,21.463233298180644,157,157,3.8,3.8
26,MI,2021,5,0.550201306423356,0.06825817370319784,0.7513651799714894,4117.4,3541.6,4148.5,3573.4,971588.7419354839,19721.90322580645,0.09730682922738863,0.001975193604456221,37.958064516129035,39.90336387186394,126,131,3.1,3.2
26,MI,2021,6,0.5500563243989741,0.06508948611055494,0.7289811595980052,4134.6,3554.1,4198.7,3629.8,995595.7,20761.2,0.09971118085048317,0.0020792815475931155,44.77333333333333,48.35772328827547,103,101,2.5,2.4
26,MI,2021,7,0.5641111409724209,0.05809276685296063,0.7444834648340167,4167.3,3580.5,4169.7,3626.3,1002434.7096774194,21079.8064516129,0.1003961232731788,0.0021111907106368135,48.05806451612903,51.92650561165491,139,152,3.3,3.6
26,MI,2021,8,0.5635699413151022,0.062075414105665555,0.7589807629754056,4172.9,3584.9,4183.9,3632.1,1031756.7741935484,21323.870967741936,0.10333279493405206,0.00213563432877109,49.63548387096774,53.72528917209039,128,162,3.1,3.9
26,MI,2021,9,0.5541787747861677,0.05706791285199602,0.7558974863061412,4180.9,3594.2,4207.3,3611.5,1064001,21603,0.10656212771519095,0.0021635897381969285,50.6,54.80301522206336,NA,NA,NA,NA
27,MN,2020,1,0.670031976807879,0.030582545615465903,0.8669074767630031,2997.2,2569.9,2946.7,2517.1,NA,NA,NA,NA,NA,NA,54,49,1.8,1.7
27,MN,2020,2,0.6708208800542409,0.034331902794841676,0.8456435964955071,2996.3,2569.8,2949.2,2516.2,NA,NA,NA,NA,NA,NA,52,40,1.7,1.3
27,MN,2020,3,0.6642717359256559,0.04222097351641954,0.8594183821859857,2978.1,2551.4,2925.7,2493.8,172.30769230769232,1.8076923076923077,3.0550722184293714e-5,3.205098086298671e-7,NA,NA,44,38,1.5,1.3
27,MN,2020,4,0.6110298776725749,0.08881148038695544,0.8064029837920292,2580,2183,2562.6,2160.2,2175.6666666666665,127.26666666666667,3.8575287619933125e-4,2.25647997752267e-5,NA,NA,34,36,1.3,1.4
27,MN,2020,5,0.6135078862490067,0.10773697754947713,0.8013168076353573,2598.8,2210.9,2618.9,2223.7,15142.064516129032,705.741935483871,0.002684737983158852,1.251303729741318e-4,NA,NA,26,31,1,1.2
27,MN,2020,6,0.64699440804198,0.08781908601788728,0.812286245833378,2669.9,2278,2709.1,2312,30842.9,1315.7333333333333,0.005468547901943475,2.332838598029723e-4,NA,NA,42,47,1.6,1.7
27,MN,2020,7,0.6473111113760246,0.06582669848233476,0.8261366207994615,2718.1,2321.4,2736.8,2363.5,44795.8064516129,1563.1935483870968,0.00794244423795537,2.7715937215254833e-4,NA,NA,61,63,2.2,2.3
27,MN,2020,8,0.6564894199409754,0.0648251964943571,0.8224126406561993,2751.6,2347.1,2770.2,2392,65169.41935483871,1756.1612903225807,0.011554753005838546,3.1137318928077106e-4,NA,NA,42,56,1.5,2
27,MN,2020,9,0.6569867765382139,0.05396556228739288,0.8108718244781908,2763.8,2358.3,2777.5,2376.8,86959.2,1980,0.015418152985441804,3.510605308141608e-4,NA,NA,42,50,1.5,1.8
27,MN,2020,10,0.6571834843477898,0.04434080623998922,0.8315684835387323,2785.3,2378.9,2814.4,2400.3,120671.09677419355,2273.967741935484,0.021395383478522906,4.031819810798735e-4,NA,NA,51,51,1.8,1.8
27,MN,2020,11,0.6689918809369556,0.044624640549932176,0.863013729442785,2772.4,2367.1,2787.2,2371.8,228375.4,3022.0333333333333,0.040491711691361766,5.358164778475191e-4,NA,NA,54,47,1.9,1.7
27,MN,2020,12,0.6473269608610813,0.0465819761325454,0.8443069058260798,2719.6,2320,2716.3,2310.8,380457.48387096776,4602.193548387097,0.06745636678785957,8.159840959627679e-4,0,0,56,51,2.1,1.9
27,MN,2021,1,0.6375516698693007,0.05339729875343879,0.8156968501683952,2771.2,2368.2,2716.6,2311.5,442774.3548387097,5902.064516129032,0.07850535355584597,0.0010464555060261016,0,0,51,47,1.8,1.7
27,MN,2021,2,0.6466601844645931,0.04684395597964544,0.824398029731132,2783.6,2377.3,2733.7,2320.5,473699.25,6430,0.08398843947033831,0.0011400602086540676,0,0,52,40,1.9,1.5
27,MN,2021,3,0.642046892196223,0.040723759570657415,0.8134765287572677,2804,2398.2,2756.8,2345.6,500367.06451612903,6781.903225806452,0.08871673094492712,0.001202453811303981,12.148387096774194,9.985649979004355,56,50,2,1.8
27,MN,2021,4,0.6442011874570075,0.040983896473878276,0.8122902404623886,2817.4,2408.8,2793.6,2379.1,549904.3666666667,7070.466666666666,0.09749985800960854,0.0012536170611635506,27.03,24.424293107681017,59,61,2.1,2.2
27,MN,2021,5,0.6573180497337984,0.0374233313959545,0.8240080167548152,2826.4,2420.5,2846.6,2433.3,592643.7096774194,7388.419354838709,0.1050776844964789,0.0013099911215087357,41.012903225806454,44.73084632672584,57,63,2,2.2
27,MN,2021,6,0.6443100780817306,0.045414180742628665,0.8245718680760649,2831.3,2424.3,2886.3,2473.8,603916.6333333333,7609.066666666667,0.10707641104318227,0.0013491126176769378,48.986666666666665,54.842988408681634,89,93,3.1,3.2
27,MN,2021,7,0.6514060357406372,0.03125211461697207,0.8259099690576118,2848.4,2436.1,2880.1,2489.9,608050.7419354839,7726.935483870968,0.10780940213425014,0.0013700111477447051,52.93225806451613,59.056149406722355,74,79,2.6,2.7
27,MN,2021,8,0.6500854008579805,0.04019111215251046,0.8237856301859156,2852.6,2442.3,2879.2,2494.3,628842.6129032258,7830.870967741936,0.11149586943655065,0.0013884392518548913,54.75483870967742,61.10923626303513,75,88,2.6,3.1
27,MN,2021,9,0.6557342010653725,0.03224776924286701,0.8300187572162095,2869.7,2460,2884.9,2482.3,651481,7910,0.11550973013906075,0.0014024690902727332,56,62.467911757295994,NA,NA,NA,NA
28,MS,2020,1,0.5223231822077461,0.046925426601903054,0.723016530868069,1162.4,919.2,1151.3,909.5,NA,NA,NA,NA,NA,NA,32,32,2.8,2.8
28,MS,2020,2,0.5178757616524103,0.05551043495585423,0.718987209180326,1163.2,920.5,1158.1,913.1,NA,NA,NA,NA,NA,NA,31,27,2.7,2.4
28,MS,2020,3,0.5275805453847852,0.056946333718222664,0.7238379647174947,1156.5,914.2,1153,908,275.76190476190476,4.190476190476191,9.259264144805106e-5,1.407037203838455e-6,NA,NA,20,21,1.7,1.8
28,MS,2020,4,0.4484507466896211,0.15056107452512713,0.6288300097025658,1012,782.4,1014.9,783.2,3657.366666666667,132.4,0.0012280348901096748,4.4455980017641366e-5,NA,NA,18,17,1.8,1.6
28,MS,2020,5,0.47815927230459554,0.10057175027275957,0.6684203076021188,1045.5,816.3,1049.4,818.3,11099.09677419355,509.80645161290323,0.0037267464079109983,1.7117783554205344e-4,NA,NA,21,25,2,2.3
28,MS,2020,6,0.48992144705308927,0.10149146597213198,0.6982092870491194,1080.8,848.3,1079.1,849,20488.066666666666,911.2,0.006879283099195148,3.059538443510182e-4,NA,NA,24,28,2.2,2.6
28,MS,2020,7,0.4899171099328768,0.11400790702741861,0.6820726984502898,1095.7,861.4,1083.4,858.3,41261.032258064515,1320.3548387096773,0.01385422677924299,4.433358634884706e-4,NA,NA,22,29,2,2.7
28,MS,2020,8,0.5044096403723576,0.0942022195923733,0.7089684298589797,1104.9,868.9,1103.6,871.1,72111.3870967742,2081.483870967742,0.024212857883826246,6.989003427098545e-4,NA,NA,38,46,3.4,4.1
28,MS,2020,9,0.5268496750201264,0.0717942397606002,0.7304855129754587,1111.9,876.1,1116.7,878.4,91139.1,2737.5,0.030601797646720684,9.191710369961725e-4,NA,NA,37,35,3.3,3.1
28,MS,2020,10,0.52050433777972,0.0678676848001607,0.7249223017478025,1120,883.9,1128.6,889.6,108860.19354838709,3156.4193548387098,0.03655201351286759,0.001059831690075575,NA,NA,34,32,3,2.8
28,MS,2020,11,0.509325114980873,0.06326548801531372,0.7212590666836204,1122.2,887.5,1133.2,895.5,135306.86666666667,3570.266666666667,0.045432019341261315,0.00119878930204671,NA,NA,35,27,3.1,2.4
28,MS,2020,12,0.5171384353049383,0.055445158379433215,0.7030816718089661,1125.9,889.3,1132.6,896.8,185296.2258064516,4284.8387096774195,0.06221695854830797,0.001438721329729876,0,0,40,36,3.6,3.2
28,MS,2021,1,0.5050838895021592,0.0542685306395751,0.7137298079712329,1123.2,887.8,1112.2,878,248673.70967741936,5438.903225806452,0.08349723163392829,0.0018262218513922718,0,0,34,32,3,2.9
28,MS,2021,2,0.5100644996777893,0.05748703035163631,0.717939724252181,1119.3,885.5,1113.4,878.1,286393.96428571426,6428.642857142857,0.09616257064545929,0.002158546966749968,0,0,36,31,3.2,2.8
28,MS,2021,3,0.5053714197086842,0.06913371973413605,0.713580020555084,1123,888.9,1119.9,883.9,300755.03225806454,6898.290322580645,0.10098458991140183,0.0023162406097925526,10.138709677419355,7.583104918713682,38,39,3.4,3.4
28,MS,2021,4,0.5168695635839671,0.05756316023960742,0.7268240766445294,1122,887.2,1122.8,886.3,308565.8333333333,7127,0.10360722447729248,0.0023930345134873868,19.953333333333333,17.79974829007476,41,42,3.7,3.7
28,MS,2021,5,0.5157037326967121,0.05968057912979222,0.724002015409184,1126.3,894.3,1127.9,895.5,314961.96774193546,7259.032258064516,0.10575485607441457,0.0024373670167064216,25.75483870967742,25.31246390817962,30,32,2.7,2.9
28,MS,2021,6,0.5162917671679284,0.07321816273106815,0.7075498755838148,1131.1,897.3,1132.9,900.6,319536.3333333333,7363.1,0.10729079191523458,0.0024723098675822897,28.46,28.761490427860362,36,41,3.2,3.6
28,MS,2021,7,0.5252284798671701,0.07141114248956207,0.7246803178674067,1136.6,902.1,1128.3,901.1,329014.9032258064,7468.322580645161,0.11047341362018626,0.002507640478930975,33.07096774193548,34.41323870701287,30,36,2.6,3.2
28,MS,2021,8,0.5194260638881174,0.06440312411866272,0.7128196863382718,1134.3,899.6,1133.5,901.2,389590.3548387097,7888.5161290322585,0.13081284765691456,0.0026487289682862515,36.0741935483871,37.937906810796,39,49,3.4,4.3
28,MS,2021,9,0.5279833157049793,0.04712378927014654,0.7352329182803097,1138.2,905.8,1140.6,906.6,439661,8490,0.14762508029105909,0.002850689353094979,38.4,40.722312605867465,NA,NA,NA,NA
29,MO,2020,1,0.597938750956525,0.04910732389319799,0.8071474946388691,2929.9,2490.9,2881.7,2443.2,NA,NA,NA,NA,NA,NA,82,82,2.8,2.9
